product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
1cac2c9aee1db62c108da2205880e09c,utilidades_domesticas,55.0,536.0,1.0,600.0,28.0,18.0,17.0
588e30c9b715a9158d6431ae94c25fea,fashion_underwear_e_moda_praia,40.0,549.0,3.0,200.0,30.0,30.0,30.0
2a9b9ab4785e67b8ff4f1e6fcba1de7e,utilidades_domesticas,44.0,919.0,2.0,1000.0,29.0,19.0,21.0
a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100.0,25.0,22.0,21.0
20ee98f10c16f05a43db060ab1cbfd7e,fashion_calcados,48.0,375.0,6.0,100.0,29.0,7.0,16.0
0fa0bd7ef862a1a28d6cd9701fc97f6c,instrumentos_musicais,50.0,1053.0,1.0,400.0,19.0,11.0,19.0
72bb19eb8886399d5a46785146792ba7,utilidades_domesticas,59.0,889.0,2.0,250.0,20.0,5.0,16.0
613d093272cb8f74f25a01e430155a6a,agro_industria_e_comercio,39.0,326.0,1.0,1050.0,38.0,41.0,39.0
44e8945e17aef03daaecbc4bbab7f730,,,,,200.0,16.0,2.0,11.0
680ca98a72aa9722523fa2006f858f77,fashion_bolsas_e_acessorios,48.0,248.0,3.0,300.0,30.0,26.0,22.0
c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450.0,23.0,7.0,23.0
01b154ceb5457897eb28b9e549f28219,papelaria,54.0,447.0,1.0,400.0,25.0,10.0,17.0
d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200.0,34.0,8.0,22.0
2d6676e04aac85ce66dcf8d0529f4012,perfumaria,46.0,458.0,1.0,500.0,20.0,12.0,15.0
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700.0,34.0,10.0,34.0
95e18e6f72e096de84ad972456780aa0,beleza_saude,49.0,166.0,1.0,325.0,25.0,10.0,13.0
5b4341a1e617e4d33c3305158ff03c69,esporte_lazer,36.0,1581.0,1.0,150.0,18.0,7.0,14.0
da86f2cc2faf840b7b86390726b88905,perfumaria,37.0,107.0,2.0,200.0,22.0,3.0,11.0
13191128a8f50089d2ed9b7a25dc21df,construcao_ferramentas_construcao,56.0,1087.0,4.0,6250.0,55.0,14.0,44.0
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950.0,40.0,6.0,35.0
e9f4a2b16f44a27e454037659cceb20f,automotivo,47.0,84.0,2.0,200.0,32.0,8.0,26.0
1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,55.0,148.0,1.0,6200.0,35.0,15.0,25.0
af5dce27d2097e3cbfeb25ad9eac092c,cool_stuff,52.0,330.0,1.0,1650.0,33.0,44.0,19.0
3abf2d4698bf245577543ea01d9c7f16,,,,,200.0,22.0,14.0,14.0
33202a8e7a645388c41ed714203d7131,alimentos,45.0,911.0,1.0,3350.0,20.0,21.0,20.0
99d1f27bf9ea0392ab69d0203c6efdc4,perfumaria,60.0,1772.0,1.0,150.0,16.0,16.0,15.0
b7f70c625521ad94f77e9aa1218fd9fa,pet_shop,60.0,1614.0,1.0,2900.0,83.0,82.0,12.0
99b4596b82b6f75d453160c9c75e01f4,artigos_de_festas,36.0,378.0,1.0,1550.0,23.0,17.0,18.0
096b3aa9d2c93af82434f196a713ad74,automotivo,53.0,366.0,1.0,5750.0,30.0,19.0,31.0
9e3fb85220e7c0d45fab9a93288ec717,automotivo,52.0,1304.0,1.0,200.0,18.0,9.0,13.0
29589c613b8c17e6fe91da9af08ed148,automotivo,45.0,736.0,3.0,350.0,25.0,10.0,20.0
e834949329e7a91948b7c8a01f508b6d,papelaria,51.0,59.0,1.0,100.0,16.0,5.0,16.0
1fceb6597ec80646345b1d8517b48cb2,malas_acessorios,42.0,413.0,1.0,700.0,16.0,30.0,20.0
9a3d13559997d2639ebd02e75913b799,beleza_saude,51.0,495.0,1.0,233.0,18.0,16.0,14.0
35c5e00f6a23366ce44aaedc05da015d,esporte_lazer,41.0,194.0,1.0,100.0,25.0,20.0,20.0
ca26080d8f0fa848c329fe732f5e34e8,,,,,1800.0,25.0,25.0,25.0
bae8ac5e125a98fe445bc17714104709,malas_acessorios,57.0,455.0,3.0,10700.0,40.0,100.0,16.0
bfd9a39f1774d4ca8773f1f42f09d187,bebes,60.0,849.0,5.0,750.0,50.0,5.0,40.0
1a2ece70966710dec441aa587993b5b4,,,,,300.0,27.0,5.0,18.0
59f8cb217c16b9d838ab8f6d92fd2eea,automotivo,32.0,1313.0,2.0,250.0,18.0,19.0,15.0
b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44.0,233.0,5.0,461.0,18.0,10.0,14.0
3647983375e701c3f089068b5fc0cf98,automotivo,60.0,1146.0,1.0,4000.0,65.0,25.0,25.0
1cb4e06ac5f21ccde771561d17ec0afb,cama_mesa_banho,50.0,353.0,1.0,1250.0,16.0,10.0,16.0
f7740e5b4337a3cc4a8a204553101a85,beleza_saude,43.0,876.0,2.0,543.0,30.0,12.0,16.0
0776155007ad20447a0b0f91d4aad644,alimentos_bebidas,42.0,2263.0,6.0,1000.0,28.0,13.0,13.0
0ca31cd8916e06a977f3596faddc6852,automotivo,60.0,703.0,6.0,9050.0,56.0,11.0,32.0
a928a2cfd4d897610150b956e89a4e56,cama_mesa_banho,58.0,774.0,1.0,1550.0,32.0,8.0,29.0
bfae0d55eef43da69474aadac456cbe4,esporte_lazer,56.0,1494.0,1.0,300.0,20.0,20.0,20.0
5f4bceafafc1903556735cb7f2842e78,,,,,200.0,16.0,2.0,11.0
8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,47.0,886.0,4.0,500.0,30.0,14.0,16.0
1c12e2e95f36322f3a5ab8153a76bd73,utilidades_domesticas,52.0,303.0,2.0,9900.0,61.0,31.0,31.0
64cb768ce668c3df58334a28d528b754,brinquedos,41.0,517.0,1.0,875.0,65.0,23.0,20.0
3932e37f1f658768ac53fbe680f145bc,cama_mesa_banho,60.0,850.0,1.0,1100.0,40.0,10.0,30.0
4b232d5c1ec0ae0d9cc9529b97d75984,instrumentos_musicais,56.0,349.0,3.0,200.0,16.0,12.0,20.0
f99af3a3d10f7a52df7eb10abd1b72be,telefonia,55.0,880.0,3.0,50.0,18.0,6.0,11.0
bb9aa579b534cb9d96b38fcac94759b6,eletronicos,55.0,1702.0,5.0,750.0,21.0,10.0,14.0
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,50.0,429.0,4.0,530.0,18.0,24.0,18.0
a24b0a4730a6f5b13a3502fb5065a814,moveis_decoracao,50.0,314.0,1.0,400.0,40.0,15.0,40.0
d6637aee74ba05e42bc17a047c335209,beleza_saude,55.0,1181.0,1.0,250.0,16.0,11.0,14.0
aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,49.0,375.0,2.0,2000.0,20.0,40.0,30.0
1fd68fefef8ff576fc3fac7db97f67f1,cama_mesa_banho,53.0,558.0,1.0,2400.0,41.0,11.0,36.0
ce87eb0f80420c505b53adef21bf93d6,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0
f997c8ca952938be7b2d487f761c7e76,telefonia_fixa,50.0,78.0,1.0,99.0,22.0,3.0,16.0
aea89e156fe6705b458e900a8790af90,esporte_lazer,45.0,179.0,1.0,1150.0,16.0,12.0,12.0
dd1b2eb34840957a13204dd3dbc588bd,cool_stuff,52.0,673.0,1.0,175.0,30.0,20.0,25.0
cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,57.0,991.0,1.0,217.0,17.0,13.0,15.0
a2b35668d3b4c6f34b35c9f702ecc5b9,fashion_bolsas_e_acessorios,42.0,831.0,1.0,100.0,16.0,5.0,16.0
5773723f7819ffb88c5c758f8f8c183c,perfumaria,54.0,909.0,2.0,700.0,20.0,20.0,20.0
bad25f9c179bd093af5ce28af7fd40f5,informatica_acessorios,36.0,218.0,1.0,900.0,30.0,14.0,11.0
9291234bfd76d396f56b5175d435dd84,moveis_decoracao,40.0,274.0,1.0,200.0,27.0,10.0,12.0
f5287cac0d71b68c9cbf57fe0e19181e,automotivo,49.0,199.0,1.0,2800.0,95.0,7.0,33.0
83ef44e104d09603c783f1cc00cff82a,relogios_presentes,58.0,591.0,1.0,500.0,16.0,11.0,11.0
8792f8b694229e5627aa6a15cf912052,utilidades_domesticas,48.0,204.0,1.0,1150.0,19.0,22.0,19.0
de7d3a484ee73d0be8b0b3518f910201,esporte_lazer,56.0,1100.0,2.0,300.0,30.0,20.0,40.0
b4c8d3313b98fd124a787b571ac94148,utilidades_domesticas,58.0,102.0,1.0,200.0,30.0,40.0,30.0
11970aff9a8cf29a520127d0d8100901,moveis_decoracao,53.0,1750.0,3.0,2550.0,105.0,3.0,70.0
c24f692e0f20f854c24c31517610ba7c,telefonia,54.0,1057.0,6.0,200.0,18.0,3.0,16.0
c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,64.0,409.0,2.0,10900.0,45.0,15.0,35.0
9b393d3360316521a943267765a47fbf,beleza_saude,52.0,572.0,1.0,300.0,17.0,14.0,14.0
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51.0,122.0,4.0,450.0,20.0,31.0,30.0
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0
9b191ab94826390cd135c837fb7bc881,cama_mesa_banho,56.0,729.0,1.0,2700.0,20.0,30.0,30.0
b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,58.0,663.0,1.0,4200.0,34.0,10.0,38.0
9ce90721c582bede1c152150a883b801,brinquedos,54.0,240.0,1.0,300.0,20.0,20.0,20.0
4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,58.0,2375.0,6.0,1400.0,30.0,20.0,26.0
a56af7192032f295ac582a2d70e4caba,telefonia,57.0,1887.0,2.0,600.0,23.0,18.0,20.0
6b1b29dd58c0342e04f9063e070bd6ac,cool_stuff,52.0,894.0,1.0,2250.0,34.0,52.0,30.0
361b81e3cae3b21bd0119793c5399717,artigos_de_festas,45.0,499.0,6.0,4500.0,102.0,12.0,12.0
66b5f91356d928ae807ab4ee547f5e3e,pet_shop,47.0,115.0,6.0,500.0,20.0,20.0,20.0
61aa436324fa31453598a454e10b2cb7,esporte_lazer,55.0,800.0,1.0,900.0,23.0,18.0,18.0
97593959fc8ee0c67ac6c5a33fe61f4b,relogios_presentes,55.0,943.0,4.0,450.0,16.0,11.0,12.0
96f6baf4d6a2f7c90932573600903489,casa_conforto,30.0,503.0,1.0,700.0,18.0,12.0,18.0
1e56c680b07833e85fec6904b2c7e4b8,pet_shop,58.0,502.0,4.0,200.0,27.0,9.0,26.0
1ac09f60f3c3bc2021c637ef23fa3248,brinquedos,31.0,735.0,3.0,600.0,20.0,20.0,20.0
e4003447524c275bcd706d07068b3f3d,telefonia,25.0,287.0,1.0,75.0,19.0,3.0,11.0
d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50.0,589.0,2.0,600.0,19.0,10.0,15.0
73deb4d29b1361deb8e78b75478f210e,esporte_lazer,60.0,1596.0,3.0,750.0,30.0,11.0,20.0
baf76b06184501269d8e44228cc940ac,automotivo,60.0,332.0,2.0,100.0,16.0,5.0,16.0
c2df3d01bc5d236c85400b0d432bf97b,consoles_games,15.0,728.0,1.0,110.0,17.0,2.0,14.0
98600823ba81f3ba76386dac7c31ee06,beleza_saude,47.0,1115.0,3.0,125.0,24.0,12.0,20.0
036734b5a58d5d4f46b0616ddc047ced,telefonia,58.0,751.0,5.0,300.0,17.0,4.0,12.0
e29f2f8197f332ab172ad9ea6566853d,informatica_acessorios,59.0,445.0,1.0,133.0,16.0,12.0,15.0
dd7a209a646c04c176d7e9e9c855eeac,esporte_lazer,51.0,546.0,3.0,750.0,23.0,28.0,38.0
e7ef7e0bc312196681f8304cf7ddd92e,automotivo,37.0,269.0,3.0,6700.0,70.0,25.0,22.0
893c4e4b07dcb5a590645ddeb8894cb5,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,137.0,1.0,16900.0,40.0,30.0,40.0
2954628cc646e129a849918ab2b366ee,automotivo,59.0,651.0,5.0,4200.0,78.0,4.0,47.0
71685103d269d757074595a20bb82211,telefonia,60.0,776.0,6.0,100.0,17.0,4.0,12.0
bc7496ccc90a64c022a56021c65c9cda,utilidades_domesticas,28.0,238.0,1.0,150.0,26.0,16.0,16.0
c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,42.0,331.0,1.0,550.0,23.0,37.0,35.0
a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25.0,253.0,3.0,7000.0,25.0,25.0,25.0
b98546b83abd474d9517e36a1eddbc22,esporte_lazer,56.0,617.0,3.0,1100.0,32.0,9.0,21.0
13ccab6df565f4b742fcd81031be9aaa,brinquedos,44.0,1250.0,4.0,3850.0,35.0,26.0,41.0
1860b96949f9ff0adcd5e2c340d32e12,automotivo,51.0,966.0,3.0,800.0,21.0,8.0,14.0
87aa68bb4f8c5d53b7a6a496ce10d86c,pet_shop,55.0,703.0,1.0,1500.0,50.0,30.0,33.0
a1766f2d27b4e90a0d78d8e115295399,perfumaria,58.0,942.0,2.0,450.0,16.0,16.0,22.0
1fcaf044ff67ca59df3f6cc560d9fbfc,esporte_lazer,31.0,958.0,3.0,2350.0,92.0,4.0,24.0
654feb81aa65850b1962980f21be1525,beleza_saude,51.0,309.0,1.0,700.0,28.0,10.0,11.0
fddede0d4854d07dbb9bcf3b090697f3,automotivo,53.0,357.0,2.0,500.0,16.0,16.0,12.0
a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51.0,231.0,1.0,2100.0,40.0,6.0,29.0
4b54c1f607b7a55ec9a34555b5607539,automotivo,57.0,703.0,6.0,4700.0,47.0,19.0,23.0
5445335704bf8a32827f3bf6b9701ed9,esporte_lazer,39.0,468.0,1.0,200.0,20.0,20.0,20.0
88cd1536cced07ce8b7eb699521f841e,cama_mesa_banho,55.0,514.0,1.0,900.0,16.0,10.0,16.0
1175dc374bce5c9d93c4d4281d8d85d7,perfumaria,52.0,693.0,1.0,400.0,18.0,18.0,18.0
5c3f833c3941c6353fd0cc51686a1101,informatica_acessorios,54.0,1785.0,1.0,7000.0,57.0,11.0,52.0
cb57afec681197430ddab41d90304aba,esporte_lazer,55.0,416.0,1.0,400.0,22.0,5.0,20.0
ffa5d8273d8e03363bb4014de3f89dce,pet_shop,50.0,619.0,5.0,1150.0,40.0,20.0,30.0
2c71e9b9845634cb1ea6285a8f3cbf50,eletronicos,54.0,381.0,2.0,100.0,16.0,8.0,16.0
31a3ac2bdbd4af5074e25c5e92ca71ab,casa_construcao,57.0,707.0,1.0,10100.0,30.0,61.0,30.0
2500fb88ba75d71bd264e88b4da5b44b,telefonia,55.0,370.0,1.0,250.0,16.0,8.0,11.0
95b6e8160fbea38f306a26e66a6465a3,automotivo,59.0,555.0,1.0,4500.0,59.0,10.0,59.0
003128f981470c3e5a2e7445e4a771cd,esporte_lazer,59.0,1100.0,6.0,1550.0,16.0,10.0,16.0
8058b0067728a211c68874081e7352d4,esporte_lazer,56.0,1720.0,1.0,1000.0,20.0,20.0,14.0
57b46ac6f5503699255bab6cdde8222f,cama_mesa_banho,58.0,184.0,1.0,3000.0,55.0,25.0,35.0
3ac52f93c2299daa201fbb7ff36546f7,informatica_acessorios,60.0,401.0,2.0,150.0,16.0,5.0,15.0
ac4005f3f9d2fba6bb8feb0ee1dc1395,utilidades_domesticas,30.0,167.0,1.0,2150.0,21.0,4.0,71.0
45af837344fa95e1fb3a840e9ffd8bf4,esporte_lazer,49.0,515.0,1.0,550.0,27.0,25.0,25.0
375478581c97832540b9209722a32058,bebes,60.0,566.0,1.0,17600.0,65.0,36.0,45.0
d31bf2a9527a3b785e229da07cbb86af,utilidades_domesticas,30.0,299.0,2.0,250.0,16.0,23.0,14.0
fe705ffbaa3804c5562b8b1046157a6c,beleza_saude,46.0,803.0,1.0,350.0,22.0,3.0,15.0
155eae0f604655ce68005b34cb88b7c9,construcao_ferramentas_construcao,52.0,3500.0,3.0,2700.0,16.0,11.0,11.0
e9896cd67d67e394cc2d3b0ecfd11eb2,malas_acessorios,56.0,488.0,3.0,17150.0,36.0,48.0,56.0
2eb9b2ef7c1da3c7b99702452ea4729f,tablets_impressao_imagem,64.0,547.0,3.0,300.0,26.0,3.0,26.0
709839bfd3ba2c923015e0a5de970a7d,beleza_saude,32.0,1883.0,1.0,250.0,17.0,12.0,12.0
fc5c33cddd49638580cfe9fec90aa943,bebes,16.0,978.0,1.0,300.0,16.0,8.0,11.0
2fad6925ba23d76e45c9496828e62a79,utilidades_domesticas,59.0,760.0,2.0,650.0,20.0,11.0,15.0
1ffe0f57d9bad302d252f7df6d6d29fc,automotivo,59.0,1391.0,3.0,1700.0,34.0,18.0,16.0
49feeab25d6531f4bbd4e9e7c926cf36,fashion_bolsas_e_acessorios,48.0,731.0,1.0,200.0,16.0,2.0,11.0
aeb4a18fc6dad1f6cb6474d69f634ad2,cama_mesa_banho,55.0,617.0,1.0,6400.0,30.0,30.0,30.0
58493ca240e8c701678576a04c2d6336,eletronicos,52.0,537.0,1.0,200.0,21.0,7.0,14.0
b7ffd29379437fd3b580dd2deb8e50c4,cama_mesa_banho,59.0,497.0,2.0,1350.0,50.0,11.0,11.0
0dc7e2749b6f2da894167fc88c86a2cc,brinquedos,30.0,1155.0,1.0,263.0,19.0,14.0,16.0
146a4eb8f7cef9788fecff10b104dec3,livros_interesse_geral,10.0,2068.0,1.0,1000.0,33.0,6.0,22.0
1ed390fc2e1df06251341c288d315eea,esporte_lazer,56.0,1236.0,1.0,4350.0,20.0,20.0,20.0
693567e68c0e3d72dc3ae88159aeed6c,moveis_decoracao,54.0,315.0,1.0,303.0,14.0,14.0,28.0
c9cfa62f6407e7bad1a59a8ad7255d4e,telefonia,56.0,214.0,2.0,200.0,22.0,16.0,16.0
94e25ee525bdcdce608d423d902a0372,alimentos_bebidas,58.0,457.0,3.0,2950.0,17.0,22.0,17.0
a53e969a04fa632529307e0e04d4c68a,informatica_acessorios,54.0,90.0,2.0,100.0,16.0,8.0,11.0
b8fd372c103037c02e9898f76ba0ab4c,cool_stuff,35.0,240.0,3.0,130.0,100.0,25.0,35.0
3512f777c335f8297b5ad43416b69cf8,cama_mesa_banho,49.0,476.0,1.0,350.0,16.0,10.0,16.0
ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao,33.0,106.0,2.0,250.0,20.0,20.0,20.0
66f01f544ba693e1a1a7428caec79279,moveis_decoracao,54.0,757.0,6.0,3300.0,19.0,7.0,16.0
7aeaa8f3e592e380c420e8910a717255,eletrodomesticos,37.0,1642.0,10.0,5500.0,29.0,37.0,25.0
7f6f8bdeee8ab42b5b4873b754f22a15,papelaria,41.0,312.0,2.0,200.0,24.0,7.0,14.0
c7b17e51e4a7c527e89a7d5cf6f2415a,construcao_ferramentas_construcao,56.0,1133.0,1.0,4200.0,30.0,20.0,20.0
3099fd60323d4c647f2515690394bfb2,beleza_saude,41.0,1109.0,1.0,217.0,17.0,10.0,14.0
446e83f3f31931e9eda31363bde07293,moveis_sala,55.0,595.0,1.0,5600.0,20.0,5.0,60.0
44dc6124432da8482da2977dbfa88f59,beleza_saude,59.0,1343.0,2.0,150.0,16.0,13.0,11.0
dd28e3f8ffd0e519d30839eb27ccfae3,informatica_acessorios,55.0,956.0,3.0,239.0,27.0,8.0,16.0
a853bf1a5f8d9f04f5df123168164720,livros_importados,63.0,1071.0,7.0,1300.0,29.0,9.0,18.0
8f4735c09292c695473969af57466365,fashion_bolsas_e_acessorios,60.0,83.0,1.0,200.0,16.0,2.0,11.0
bcac2cdcd851929a5caa3e1508d5abc9,utilidades_domesticas,45.0,928.0,1.0,800.0,39.0,6.0,28.0
dfb6e01f3415c48d80b21a9c1dd97697,construcao_ferramentas_construcao,59.0,274.0,1.0,150.0,24.0,13.0,13.0
1cee940750667f29c969974d268656f8,beleza_saude,41.0,1918.0,1.0,580.0,39.0,11.0,15.0
b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,50.0,214.0,4.0,1600.0,25.0,9.0,17.0
ca4a58d8a97a4e1c5822292d4cfcb4b6,fashion_bolsas_e_acessorios,35.0,385.0,1.0,100.0,17.0,3.0,12.0
e4f7023069a24c2297617d935f783a5c,informatica_acessorios,52.0,294.0,2.0,1000.0,20.0,20.0,20.0
224e8e64188b2731d83c3f5bfebd29d3,construcao_ferramentas_jardim,54.0,118.0,1.0,1450.0,16.0,16.0,12.0
ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60.0,473.0,1.0,600.0,30.0,4.0,20.0
4462167dca28740ae5078b9dce00f199,automotivo,50.0,520.0,2.0,1200.0,19.0,6.0,14.0
1965752f8e30a01b19fea24c2577ad0d,alimentos,28.0,528.0,1.0,1376.0,23.0,15.0,21.0
b61d1388a17e3f547d2bc218df02335b,,,,,350.0,16.0,6.0,11.0
385a33a408e9c35c9fbc2025c12f3784,informatica_acessorios,52.0,967.0,1.0,220.0,22.0,13.0,12.0
6dbcbca84288705e65660c9b4f369134,brinquedos,42.0,1604.0,1.0,6084.0,68.0,14.0,68.0
337be49673e511e2bd38d390cf57d7c4,relogios_presentes,53.0,542.0,2.0,400.0,16.0,11.0,20.0
124a15d998dfe011681819d7c792f7bb,beleza_saude,60.0,180.0,1.0,300.0,17.0,12.0,11.0
5cab8d5ca731b3de4c23b8b13b04e594,brinquedos,32.0,122.0,2.0,250.0,16.0,15.0,15.0
1dd3a0b856546758b41e8ef9935f1831,utilidades_domesticas,53.0,532.0,1.0,600.0,20.0,7.0,20.0
c828d9e817355cc55ab8a449b2299f25,consoles_games,48.0,691.0,2.0,317.0,20.0,7.0,16.0
85d187257cdbf2692d10649a11c7e78b,malas_acessorios,47.0,414.0,1.0,2000.0,35.0,27.0,12.0
23b3e6e0aafa806f323de78534212b67,construcao_ferramentas_jardim,34.0,1007.0,5.0,5650.0,40.0,16.0,50.0
8bf5b1e066d9fb2a639f8f69d55a370d,automotivo,55.0,1440.0,1.0,575.0,20.0,10.0,15.0
cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33.0,94.0,1.0,18450.0,68.0,21.0,42.0
ddddff18d8f990347156c317421df46d,malas_acessorios,47.0,114.0,1.0,1000.0,35.0,10.0,34.0
5c17022eddee34a164a87606a586dd8b,moveis_decoracao,39.0,400.0,1.0,450.0,35.0,35.0,11.0
26a5c56121a055cfa75ae4f9e324c024,automotivo,56.0,199.0,2.0,75.0,16.0,15.0,15.0
f7e0b1caf4e8709c62147484d5b1aa6a,perfumaria,55.0,310.0,3.0,200.0,20.0,5.0,13.0
9af87df86e72ade39565a7b20d8cecd3,beleza_saude,40.0,774.0,1.0,625.0,16.0,14.0,15.0
b9adb2d8377c195da59e75743dbb7133,,,,,200.0,16.0,2.0,11.0
4e9e7d1bed5934971a6ac480a0f5069f,pet_shop,35.0,503.0,2.0,1500.0,40.0,45.0,30.0
2e04efb6656990084af256e304d9a573,malas_acessorios,54.0,1632.0,6.0,650.0,20.0,40.0,50.0
74291f20821eae2aacb949b41622ef52,perfumaria,42.0,155.0,1.0,600.0,20.0,20.0,30.0
5a719c85a2cad2da6076ea511aa4023f,informatica_acessorios,60.0,1873.0,1.0,225.0,17.0,17.0,17.0
1ee079ac734051dc6b17c085dc203b0c,eletroportateis,57.0,2259.0,1.0,550.0,20.0,13.0,21.0
17597731049645b4a7cd01de0b4188d5,brinquedos,50.0,690.0,1.0,7175.0,50.0,22.0,40.0
4a9947ec1fcec2b3321193ed5590e8cb,relogios_presentes,42.0,576.0,3.0,300.0,16.0,2.0,20.0
d0c59b22539b0b391e5834a1dae7caa8,brinquedos,35.0,272.0,2.0,350.0,19.0,22.0,17.0
4df4e2fa82369cf0ba8bb28833d44848,moveis_decoracao,49.0,199.0,4.0,650.0,19.0,20.0,15.0
4c35791f944cf1550e8ae288b3f9e258,informatica_acessorios,53.0,514.0,3.0,424.0,25.0,10.0,19.0
eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57.0,1268.0,2.0,102.0,20.0,6.0,13.0
5b76cbb9c422e9f3920a1a75a88f0cf0,casa_conforto,28.0,102.0,1.0,200.0,30.0,15.0,15.0
ea697d5bbca113fdf96cf66f7aa135c8,beleza_saude,36.0,668.0,1.0,650.0,16.0,40.0,11.0
64df6c5d4c7440a043e13fa796eb4ac4,papelaria,60.0,466.0,7.0,400.0,21.0,7.0,15.0
148d27957e1653a2e9c8c3771f5a5a0f,relogios_presentes,60.0,628.0,2.0,200.0,16.0,11.0,11.0
614d9b959168fce3e0cbd0645acbb666,moveis_decoracao,36.0,80.0,2.0,400.0,16.0,28.0,16.0
675dbd52c3dadeafa9a8c96ea5a9bfc6,bebes,58.0,801.0,1.0,2300.0,36.0,30.0,19.0
5218cced384ab9377c69874bd7c703f3,esporte_lazer,51.0,1368.0,2.0,400.0,20.0,17.0,17.0
28b5eddd0f9eb2e6a7dd8a36e0a79828,utilidades_domesticas,60.0,279.0,1.0,300.0,35.0,4.0,15.0
52198ab6a720304fd80cac19c691a049,beleza_saude,54.0,3569.0,2.0,150.0,32.0,20.0,20.0
54a03278272d6b4da99f843fb8120754,esporte_lazer,52.0,920.0,4.0,600.0,35.0,15.0,30.0
919f371545037a68a1585ef9f0b9494a,climatizacao,52.0,1427.0,1.0,10050.0,51.0,49.0,24.0
665839d5bdf604c2909beca037c57144,brinquedos,22.0,265.0,1.0,420.0,28.0,12.0,22.0
a7f2b139c27a47d32a6ab4529c65c134,relogios_presentes,59.0,168.0,3.0,200.0,16.0,2.0,11.0
c2c951d6f458fe552a49dcd590bdb4a6,cama_mesa_banho,55.0,661.0,1.0,1200.0,35.0,3.0,30.0
df3975eccff1508fbdf8874d3b4edadc,livros_tecnicos,53.0,1909.0,1.0,500.0,25.0,4.0,18.0
3cb11cc74ce2cf42fd23d867c18a7745,brinquedos,58.0,701.0,6.0,2250.0,55.0,12.0,35.0
c2c4115f38ec8f43e1052cf0735e289b,moveis_decoracao,39.0,202.0,1.0,2300.0,40.0,10.0,30.0
3ea344b27741300cc4724d2a5af94460,cama_mesa_banho,57.0,729.0,1.0,1500.0,20.0,30.0,30.0
e8f625d123fb9e3cdf3e99bda7db0db1,esporte_lazer,54.0,664.0,1.0,250.0,22.0,10.0,15.0
89005f5c60b53829a9a617fe5e292221,automotivo,40.0,622.0,6.0,700.0,40.0,15.0,40.0
298f838b1798d952580d034bf84bd33a,moveis_decoracao,59.0,646.0,1.0,300.0,20.0,30.0,20.0
1d3d7e2bc2cb75e4e2c798ec9aae0279,telefonia,57.0,1260.0,2.0,175.0,17.0,3.0,12.0
0f8977d115c52d93a05dd4eb7052baff,cama_mesa_banho,59.0,266.0,1.0,3975.0,46.0,12.0,43.0
353f9040451759cc7153da959db1e531,cool_stuff,48.0,662.0,2.0,18600.0,38.0,74.0,38.0
8bc6752b88d4909a129ee0abfd76875b,pet_shop,17.0,746.0,1.0,300.0,16.0,4.0,11.0
c83bfa25f218562a2db2cb8abce10e1e,telefonia_fixa,63.0,150.0,2.0,100.0,16.0,16.0,16.0
9892435c317b92530812ef9fe68cffc6,fashion_bolsas_e_acessorios,51.0,731.0,1.0,200.0,16.0,2.0,11.0
332f784cac57e18f1194e8156ad5bd9d,beleza_saude,55.0,1735.0,1.0,2550.0,20.0,40.0,25.0
09ae715b435241d687067cb868b056a7,utilidades_domesticas,42.0,1182.0,1.0,15050.0,60.0,25.0,60.0
c76ce8f19e21cfc8226f0551ed5da750,cool_stuff,54.0,940.0,1.0,1800.0,42.0,25.0,15.0
